date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-02-01,S4,979,84,3753,26,333,53,72.29,98.0,23.7,0.0,0
2025-02-01,S4,1325,59,4384,38,450,55,72.57,98.54,22.2,0.0,0
2025-02-01,S4,1256,64,4091,26,511,56,71.19,97.34,23.7,0.0,0
2025-02-01,S4,1199,66,3963,31,447,56,71.4,97.34,22.8,0.4,0
2025-02-01,S4,1492,65,5028,30,365,60,71.34,97.48,20.1,0.0,0
2025-02-01,S4,1289,53,4238,32,381,55,72.11,97.48,20.0,0.0,0
2025-02-01,S4,1275,42,4378,34,468,54,71.32,97.11,23.8,0.0,0
2025-02-02,S4,1295,60,4353,37,438,53,71.38,97.2,21.4,0.5,0
2025-02-02,S4,1124,38,3902,32,413,54,72.11,97.65,22.7,0.0,0
2025-02-02,S4,1169,30,4161,24,395,55,72.17,98.92,22.5,0.0,0
2025-02-02,S4,1192,87,4249,30,487,54,71.59,97.24,21.2,0.0,0
2025-02-02,S4,1073,19,3450,33,345,51,71.19,97.34,20.9,1.1,0
2025-02-02,S4,1185,54,4278,33,534,52,71.02,97.48,24.7,0.0,0
2025-02-02,S4,1294,72,4477,37,762,52,71.81,97.75,23.1,0.0,0
2025-02-02,S4,952,86,3427,16,335,51,71.7,97.33,21.6,0.0,0
2025-02-03,S4,1445,67,4749,33,387,56,71.48,97.05,22.0,0.0,0
2025-02-03,S4,1309,36,4362,30,390,60,72.08,97.99,22.2,0.0,0
2025-02-03,S4,1299,51,4463,38,569,54,72.57,98.62,20.2,0.0,0
2025-02-03,S4,1430,52,4794,36,507,59,71.32,97.1,21.2,0.0,0
2025-02-03,S4,1203,69,4103,26,561,53,71.73,97.21,23.5,0.0,0
2025-02-03,S4,0,0,0,0,0,0,0.0,0.0,23.7,0.0,1
2025-02-03,S4,0,0,0,0,0,0,0.0,0.0,22.1,0.0,1
2025-02-03,S4,1392,77,4888,20,468,57,71.58,97.36,22.9,0.0,0
2025-02-04,S4,1344,91,4962,26,293,56,71.72,97.38,21.7,0.0,0
2025-02-04,S4,1335,65,4721,23,486,54,72.43,97.64,24.1,0.0,0
2025-02-04,S4,1470,66,4961,25,611,60,72.27,98.79,22.5,1.8,0
2025-02-04,S4,1287,53,4138,35,393,56,71.46,97.27,22.4,0.0,0
2025-02-04,S4,1432,201,5961,35,531,54,71.56,97.09,19.9,0.0,0
2025-02-04,S4,1385,53,4871,26,426,56,71.31,97.48,23.7,0.0,0
2025-02-04,S4,1334,292,6966,29,519,56,71.53,97.75,22.5,0.0,0
2025-02-04,S4,1393,39,4501,33,362,56,71.49,97.32,21.9,0.0,0
2025-02-05,S4,1337,90,4653,27,675,57,71.92,97.31,21.8,0.0,0
2025-02-05,S4,0,0,0,0,0,0,0.0,0.0,22.5,0.0,1
2025-02-05,S4,1461,75,5355,27,347,58,72.67,98.61,23.4,0.0,0
2025-02-05,S4,1307,39,4364,32,494,56,71.3,97.58,23.9,0.0,0
2025-02-05,S4,1318,61,4620,25,532,54,71.08,97.2,21.5,0.0,0
2025-02-05,S4,1585,37,5319,31,399,57,71.39,97.55,23.8,0.0,0
2025-02-05,S4,1428,87,5235,25,348,58,71.46,97.77,22.9,0.0,0
2025-02-05,S4,1244,53,4240,30,474,56,71.52,97.26,22.1,0.0,0
2025-02-06,S4,1352,65,4692,38,422,58,71.13,97.39,22.0,0.0,0
2025-02-06,S4,0,0,0,0,0,0,0.0,0.0,20.8,0.0,1
2025-02-06,S4,1398,214,6486,25,623,54,71.91,98.82,20.8,0.0,0
2025-02-06,S4,1586,53,4822,40,499,60,70.86,97.21,21.0,0.0,0
2025-02-06,S4,1412,318,7275,33,556,55,71.66,97.19,21.1,0.0,0
2025-02-06,S4,1575,18,5258,35,443,55,71.87,97.53,21.8,0.0,0
2025-02-06,S4,1375,66,4802,32,464,56,72.03,97.95,21.2,0.0,0
2025-02-06,S4,1617,57,5435,33,372,58,71.27,97.27,20.9,0.0,0
2025-02-07,S4,1384,65,4935,23,591,57,71.7,97.19,25.2,1.1,0
2025-02-07,S4,1294,42,4513,22,493,54,71.95,97.98,21.6,0.0,0
2025-02-07,S4,1269,58,4401,21,644,54,72.45,99.14,21.7,0.0,0
2025-02-07,S4,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-02-07,S4,1443,58,4835,39,420,57,71.36,97.29,22.6,0.0,0
2025-02-07,S4,1502,65,5286,27,391,57,71.84,97.75,21.8,0.0,0
2025-02-07,S4,1283,44,4417,38,385,53,71.68,97.74,23.1,0.0,0
2025-02-07,S4,1232,30,4325,35,467,54,71.4,97.11,20.9,0.8,0
2025-02-08,S4,1155,22,3813,34,449,54,71.47,97.44,21.0,0.0,0
2025-02-08,S4,1435,70,5055,36,369,55,72.35,97.73,22.4,0.0,0
2025-02-08,S4,1278,103,4824,31,467,51,72.94,99.05,21.2,5.3,0
2025-02-08,S4,1198,257,6141,34,513,55,71.58,97.23,20.6,0.0,0
2025-02-08,S4,1282,70,4450,24,502,55,71.18,97.22,21.3,0.0,0
2025-02-08,S4,1334,21,4593,27,510,57,72.0,97.39,22.1,0.0,0
2025-02-08,S4,1411,61,4934,41,559,54,71.64,97.71,23.2,0.0,0
2025-02-08,S4,0,0,0,0,0,0,0.0,0.0,23.6,0.0,1
2025-02-09,S4,1098,12,3699,24,555,52,71.4,97.12,20.1,0.0,0
2025-02-09,S4,1188,63,4217,24,505,56,72.71,97.89,23.3,2.1,0
2025-02-09,S4,1218,89,4384,34,348,54,72.62,98.85,20.6,0.0,0
2025-02-09,S4,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-02-09,S4,1132,44,3753,20,482,53,71.27,97.35,23.1,0.3,0
2025-02-09,S4,1224,53,4234,22,482,57,71.78,97.83,23.2,0.0,0
2025-02-09,S4,969,57,3366,22,402,53,71.67,97.67,23.6,0.0,0
2025-02-09,S4,1264,53,4502,36,515,55,71.57,97.07,23.5,0.0,0
2025-02-10,S4,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-10,S4,1404,53,4713,25,434,56,71.97,98.11,20.7,0.0,0
2025-02-10,S4,1563,72,5793,38,447,60,72.65,98.94,22.5,0.0,0
2025-02-10,S4,1458,25,4745,34,565,53,71.16,97.45,21.6,0.0,0
2025-02-10,S4,1350,63,4533,33,441,55,71.22,97.39,20.9,0.0,0
2025-02-10,S4,1427,51,5021,39,363,58,71.23,97.7,22.5,0.0,0
2025-02-10,S4,1384,31,4833,36,390,56,71.59,97.78,22.1,0.0,0
2025-02-10,S4,1444,49,4868,25,449,58,71.59,97.32,21.3,0.0,0
2025-02-11,S4,1257,53,4403,20,496,55,71.69,97.29,22.0,0.0,0
2025-02-11,S4,1308,53,4436,32,242,55,72.25,98.05,18.0,0.0,0
2025-02-11,S4,1261,42,4362,22,300,56,72.83,99.25,21.4,0.0,0
2025-02-11,S4,1562,43,5129,31,511,56,71.43,97.27,20.7,0.0,0
2025-02-11,S4,1453,76,5019,38,512,57,71.47,97.44,20.1,0.0,0
2025-02-11,S4,1394,66,4809,31,341,56,71.78,97.77,21.8,0.0,0
2025-02-11,S4,1372,38,4577,43,371,56,71.72,97.77,21.5,0.0,0
2025-02-11,S4,1422,206,6367,34,434,55,71.46,97.08,23.3,0.0,0
2025-02-12,S4,1344,37,4335,25,416,54,71.53,97.37,22.6,0.0,0
2025-02-12,S4,1272,59,4515,36,390,53,72.44,97.69,21.7,0.0,0
2025-02-12,S4,1206,28,4025,23,331,56,72.47,98.98,22.6,0.0,0
2025-02-12,S4,1579,77,5402,32,208,57,71.49,97.18,20.0,0.0,0
2025-02-12,S4,1275,43,4252,26,558,56,71.12,97.27,23.4,0.0,0
2025-02-12,S4,1439,57,4747,24,428,57,71.36,97.63,23.9,0.0,0
2025-02-12,S4,1197,200,5492,35,445,55,72.04,98.03,22.8,0.0,0
2025-02-12,S4,1317,41,4552,33,498,56,71.43,97.16,23.9,0.0,0
2025-02-13,S4,1254,85,4689,31,419,56,71.69,97.17,22.8,0.0,0
2025-02-13,S4,1220,67,4359,35,333,55,72.19,97.91,21.8,0.0,0
2025-02-13,S4,1148,200,5352,24,653,55,72.65,99.16,24.6,0.0,0
2025-02-13,S4,1512,85,5621,38,410,59,71.16,97.13,23.1,0.0,0
2025-02-13,S4,1291,69,4476,42,561,54,71.45,97.33,22.7,0.0,0
2025-02-13,S4,1247,87,4432,24,344,55,71.68,97.75,20.9,0.0,0
2025-02-13,S4,1468,18,4976,26,391,58,72.01,97.74,23.1,0.0,0
2025-02-13,S4,1187,75,4082,27,441,56,71.69,97.43,20.4,0.0,0
2025-02-14,S4,1228,62,3984,20,669,54,71.34,97.34,22.5,0.0,0
2025-02-14,S4,1394,33,4624,35,627,57,72.49,97.99,22.3,0.0,0
2025-02-14,S4,1389,58,4983,38,477,54,72.81,99.11,24.5,0.0,0
2025-02-14,S4,1291,83,4573,20,395,56,71.45,97.24,23.1,0.0,0
2025-02-14,S4,1202,43,4215,24,374,54,71.3,97.18,21.5,0.0,0
2025-02-14,S4,1364,78,4927,24,494,55,71.15,97.7,20.5,0.0,0
2025-02-14,S4,1449,42,5029,31,372,55,71.11,98.08,21.5,0.0,0
2025-02-14,S4,1358,71,4895,25,370,55,71.46,97.06,22.9,0.0,0
2025-02-15,S4,1332,223,5978,34,487,54,71.8,97.47,21.2,0.0,0
2025-02-15,S4,1173,53,3685,36,600,55,72.14,97.98,19.5,0.0,0
2025-02-15,S4,1162,32,3988,28,407,57,71.63,97.36,20.7,0.0,0
2025-02-15,S4,1455,71,4794,33,393,57,71.4,97.2,23.3,0.0,0
2025-02-15,S4,1178,37,4029,27,370,52,71.63,97.69,24.2,0.0,0
2025-02-15,S4,1203,66,4150,24,469,53,71.89,97.9,23.0,0.0,0
2025-02-15,S4,1318,45,4442,31,457,56,71.57,97.2,23.9,0.0,0
2025-02-16,S4,1068,60,3676,21,346,52,71.55,97.48,22.1,0.0,0
2025-02-16,S4,1277,49,4232,33,358,55,72.19,97.8,22.2,0.0,0
2025-02-16,S4,1044,57,3464,15,381,55,71.53,97.43,21.7,0.0,0
2025-02-16,S4,1008,11,3296,23,431,52,71.32,97.33,20.4,0.0,0
2025-02-16,S4,1129,50,3634,30,699,53,72.02,97.89,22.1,0.0,0
2025-02-16,S4,1057,294,5816,28,576,55,71.64,97.97,21.9,0.0,0
2025-02-16,S4,932,93,3663,18,530,55,71.38,97.21,21.9,0.0,0
2025-02-17,S4,1258,95,4551,28,509,55,71.37,97.27,23.1,0.0,0
2025-02-17,S4,1513,30,5271,37,501,57,72.55,98.29,21.9,0.0,0
2025-02-17,S4,1567,52,5154,42,487,56,71.58,97.51,22.4,0.0,0
2025-02-17,S4,1561,31,5156,47,334,56,71.28,97.25,23.2,0.0,0
2025-02-17,S4,1288,45,4446,21,249,54,71.08,97.91,22.7,0.0,0
2025-02-17,S4,1438,95,5435,39,323,56,71.87,97.86,24.2,0.0,0
2025-02-17,S4,0,0,0,0,0,0,0.0,0.0,22.6,0.0,1
2025-02-18,S4,1350,32,4635,30,462,57,71.97,97.24,20.8,0.0,0
2025-02-18,S4,1469,43,5059,33,372,58,72.52,98.18,20.6,0.0,0
2025-02-18,S4,1403,47,4487,23,345,56,71.44,97.25,20.2,0.0,0
2025-02-18,S4,1184,60,4039,29,374,55,71.47,97.46,25.1,0.0,0
2025-02-18,S4,1256,68,4372,38,653,54,71.86,98.25,19.6,0.0,0
2025-02-18,S4,1511,48,5383,36,373,60,72.07,97.91,20.6,0.0,0
2025-02-18,S4,1453,41,4884,41,460,55,71.47,97.62,23.9,0.0,0
2025-02-19,S4,1202,71,4255,24,405,54,72.04,97.39,22.2,0.0,0
2025-02-19,S4,1126,19,3807,25,355,53,72.33,97.81,21.6,0.0,0
2025-02-19,S4,1374,63,4494,27,496,57,70.91,97.41,20.6,0.1,0
2025-02-19,S4,1311,218,6241,26,498,55,71.72,97.39,24.0,0.0,0
2025-02-19,S4,1355,91,4777,27,577,56,71.47,97.83,20.6,0.0,0
2025-02-19,S4,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-02-19,S4,1378,85,4869,31,377,55,71.74,97.56,22.7,0.0,0
2025-02-20,S4,1387,48,4722,20,444,57,71.47,97.34,24.3,2.5,0
2025-02-20,S4,1548,40,5461,24,609,57,72.58,98.11,22.9,0.0,0
2025-02-20,S4,1444,29,4896,36,455,56,71.54,97.36,21.2,0.0,0
2025-02-20,S4,1450,40,5025,23,549,57,71.21,97.37,21.5,1.2,0
2025-02-20,S4,1441,218,6588,40,525,59,71.72,97.89,22.6,0.0,0
2025-02-20,S4,1454,24,5200,32,388,57,71.6,98.06,21.7,0.0,0
2025-02-20,S4,0,0,0,0,0,0,0.0,0.0,22.9,0.0,1
2025-02-21,S4,1427,58,4740,32,513,56,71.63,97.29,22.4,0.0,0
2025-02-21,S4,1446,66,5217,27,456,58,72.29,98.15,23.3,0.0,0
2025-02-21,S4,1507,36,5159,41,492,56,71.41,97.36,22.7,0.0,0
2025-02-21,S4,1478,47,4907,30,323,57,71.55,97.33,23.2,0.0,0
2025-02-21,S4,1425,170,5902,25,379,59,71.36,97.77,19.9,0.0,0
2025-02-21,S4,1361,160,5602,28,585,55,72.14,98.15,25.7,0.0,0
2025-02-21,S4,1261,54,4447,22,508,57,71.47,97.11,21.5,0.0,0
2025-02-22,S4,1326,53,4637,29,356,54,71.25,97.5,22.3,0.0,0
2025-02-22,S4,1490,60,5188,34,360,60,72.57,98.25,23.3,0.0,0
2025-02-22,S4,1143,36,3791,23,310,54,71.52,97.25,21.6,0.0,0
2025-02-22,S4,1217,48,4118,17,431,56,71.75,97.43,22.9,0.0,0
2025-02-22,S4,1374,55,4643,22,416,53,71.8,97.8,22.3,0.0,0
2025-02-22,S4,1365,40,4534,38,393,58,71.74,98.23,20.3,0.0,0
2025-02-22,S4,1303,59,4299,27,483,56,71.66,97.44,23.9,0.0,0
2025-02-23,S4,1039,68,3613,23,431,53,71.26,97.3,24.7,0.0,0
2025-02-23,S4,1198,16,4057,32,292,56,72.4,98.22,21.1,0.0,0
2025-02-23,S4,1156,35,3680,31,296,53,71.56,97.47,21.8,0.0,0
2025-02-23,S4,1167,32,3894,21,368,54,71.62,97.23,21.4,0.0,0
2025-02-23,S4,1325,67,4274,23,537,54,71.61,97.96,21.9,0.0,0
2025-02-23,S4,1216,53,4102,26,424,53,71.12,97.93,22.8,0.0,0
2025-02-23,S4,1036,40,3569,16,365,53,71.31,97.63,23.2,0.0,0
2025-02-24,S4,1306,50,4536,25,614,55,71.91,97.18,21.0,0.0,0
2025-02-24,S4,1219,55,4240,31,430,52,72.67,98.22,22.2,0.0,0
2025-02-24,S4,1388,241,6388,29,453,58,72.06,97.34,21.9,3.1,0
2025-02-24,S4,1243,221,5864,30,543,55,71.12,97.67,23.6,0.0,0
2025-02-24,S4,1317,37,4436,31,514,56,71.72,98.01,25.0,0.0,0
2025-02-24,S4,1392,256,6673,43,448,58,71.31,98.39,21.4,0.0,0
2025-02-24,S4,1510,56,5202,25,472,57,71.54,97.39,23.0,0.0,0
2025-02-25,S4,1422,68,4809,23,452,55,71.64,97.19,21.7,0.0,0
2025-02-25,S4,1327,74,4624,19,442,54,73.08,98.56,20.1,0.0,0
2025-02-25,S4,1415,59,5000,22,306,56,71.65,97.41,23.5,0.0,0
2025-02-25,S4,1381,65,4681,36,306,55,71.42,97.36,23.3,3.2,0
2025-02-25,S4,1432,78,4960,33,434,55,71.63,98.08,21.7,0.0,0
2025-02-25,S4,1533,47,5245,43,501,57,72.28,98.09,23.1,0.0,0
2025-02-25,S4,1391,52,4794,32,370,54,71.74,97.43,23.6,0.0,0
2025-02-26,S4,1467,240,6634,39,556,56,71.75,97.41,23.2,0.6,0
2025-02-26,S4,1607,34,5349,37,383,59,72.98,98.14,23.9,0.5,0
2025-02-26,S4,1389,48,4570,35,405,55,71.85,97.73,21.4,0.0,0
2025-02-26,S4,1374,91,4726,21,430,55,71.74,97.51,22.6,2.5,0
2025-02-26,S4,1151,70,4185,19,583,55,71.58,98.19,23.3,0.0,0
2025-02-26,S4,1277,58,4371,23,364,55,71.73,97.89,23.7,0.0,0
2025-02-26,S4,1398,51,4702,21,494,58,71.77,97.32,21.7,0.0,0
2025-02-27,S4,1363,25,4593,34,452,56,72.01,97.33,23.6,0.0,0
2025-02-27,S4,1409,43,4902,25,454,55,72.65,98.32,24.0,0.0,0
2025-02-27,S4,1286,198,5623,26,370,55,71.36,97.32,22.8,0.0,0
2025-02-27,S4,1373,56,4546,33,323,54,71.66,97.33,24.6,0.0,0
2025-02-27,S4,1470,84,5222,36,477,54,71.63,97.97,23.2,0.0,0
2025-02-27,S4,1454,39,5103,29,345,57,71.56,98.16,21.5,0.0,0
2025-02-27,S4,0,0,0,0,0,0,0.0,0.0,23.1,0.0,1
2025-02-28,S4,1176,70,4085,26,449,54,71.62,97.25,24.4,0.0,0
2025-02-28,S4,1461,55,4936,22,396,56,72.2,98.58,23.8,0.0,0
2025-02-28,S4,1294,77,4447,38,348,55,71.8,97.43,20.5,0.0,0
2025-02-28,S4,1393,49,4768,26,443,55,71.62,97.28,24.4,0.0,0
2025-02-28,S4,1372,84,5043,36,408,59,72.02,97.9,22.4,0.0,0
2025-02-28,S4,1461,19,5175,25,456,58,72.46,97.91,21.8,0.0,0
2025-02-28,S4,1276,71,4654,34,352,57,71.9,97.17,24.5,0.0,0
2025-03-01,S4,1267,61,4351,25,529,59,71.7,97.4,21.6,0.0,0
2025-03-01,S4,1419,49,5072,43,470,55,72.69,98.52,25.9,4.7,0
2025-03-01,S4,1163,72,3965,23,488,53,71.59,97.37,22.7,0.0,0
2025-03-01,S4,1223,80,4505,23,474,56,71.06,97.67,21.9,0.5,0
2025-03-01,S4,1412,43,4888,38,319,55,71.44,97.85,24.1,0.0,0
2025-03-01,S4,1421,99,5351,32,746,55,72.23,98.2,22.7,0.0,0
2025-03-01,S4,1265,57,4401,35,499,54,71.41,97.49,20.9,0.4,0
2025-03-02,S4,1164,72,3900,17,551,51,71.93,97.39,22.6,0.0,0
2025-03-02,S4,1080,80,3862,32,412,52,71.77,97.43,24.7,0.0,0
2025-03-02,S4,1024,69,3477,33,340,53,71.31,97.39,21.6,0.0,0
2025-03-02,S4,1142,58,4013,32,479,54,71.87,98.21,22.9,0.0,0
2025-03-02,S4,1141,63,3935,28,554,54,71.83,98.1,21.5,0.0,0
2025-03-02,S4,1056,44,3529,16,481,52,71.56,97.45,25.9,0.0,0
2025-03-03,S4,1245,66,4230,23,409,57,71.98,97.32,24.1,0.0,0
2025-03-03,S4,0,0,0,0,0,0,0.0,0.0,23.3,0.0,1
2025-03-03,S4,1396,54,4765,19,395,53,72.08,97.48,21.1,2.1,0
2025-03-03,S4,1261,279,6585,25,663,57,71.7,97.98,21.9,0.0,0
2025-03-03,S4,1395,46,4771,32,516,58,72.28,98.13,22.9,0.0,0
2025-03-03,S4,1218,66,4259,33,322,55,71.63,97.37,22.0,0.0,0
2025-03-04,S4,1519,69,5232,34,329,57,72.01,97.68,23.3,0.0,0
2025-03-04,S4,1195,51,4029,29,457,53,71.54,97.71,23.0,0.8,0
2025-03-04,S4,1497,13,5092,29,590,59,71.81,97.48,23.5,0.0,0
2025-03-04,S4,1332,60,4435,38,377,56,71.77,98.01,22.7,0.0,0
2025-03-04,S4,1311,66,4446,29,530,55,71.81,98.39,22.9,0.0,0
2025-03-04,S4,1380,229,6334,27,532,57,71.38,97.34,22.4,2.0,0
2025-03-05,S4,1323,33,4491,29,563,60,71.99,97.26,22.4,0.0,0
2025-03-05,S4,0,0,0,0,0,0,0.0,0.0,24.1,0.0,1
2025-03-05,S4,1154,65,3832,28,478,56,71.77,97.67,22.8,0.0,0
2025-03-05,S4,1544,35,5414,24,429,56,72.0,98.21,22.6,0.0,0
2025-03-05,S4,1512,40,5174,39,517,58,71.69,98.45,20.6,0.0,0
2025-03-05,S4,1491,48,4873,20,430,57,72.03,97.5,22.8,0.0,0
2025-03-06,S4,1404,59,5056,41,429,55,72.51,97.45,24.1,1.6,0
2025-03-06,S4,1121,56,3867,29,462,53,71.6,97.61,24.3,0.0,0
2025-03-06,S4,1637,69,5720,30,475,58,71.4,97.22,24.2,0.0,0
2025-03-06,S4,1254,92,4648,20,449,53,71.42,97.81,24.0,0.0,0
2025-03-06,S4,1181,63,3956,29,514,55,71.99,98.47,21.8,0.0,0
2025-03-06,S4,1292,50,4328,32,512,57,71.46,97.31,24.5,0.0,0
2025-03-07,S4,1390,48,4759,22,587,56,71.88,97.07,23.6,0.0,0
2025-03-07,S4,1338,71,4726,27,417,58,70.7,97.8,24.6,0.0,0
2025-03-07,S4,1410,175,5964,41,452,57,71.55,97.5,21.8,0.0,0
2025-03-07,S4,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-03-07,S4,1367,42,4879,29,488,56,71.81,98.31,22.5,0.0,0
2025-03-07,S4,1279,54,4137,25,296,57,71.93,97.62,23.9,2.3,0
2025-03-08,S4,1206,55,4116,26,407,56,71.8,97.43,23.4,0.0,0
2025-03-08,S4,1344,47,4253,32,492,53,71.43,97.67,23.6,0.0,0
2025-03-08,S4,1223,101,4488,18,435,55,70.89,97.11,23.4,0.0,0
2025-03-08,S4,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-08,S4,1268,67,4253,24,498,55,71.93,98.37,22.8,0.0,0
2025-03-08,S4,1229,48,4152,30,296,56,71.56,97.36,23.9,0.0,0
2025-03-09,S4,1207,42,4377,28,579,55,71.95,97.12,24.5,0.0,0
2025-03-09,S4,0,0,0,0,0,0,0.0,0.0,21.5,0.0,1
2025-03-09,S4,1323,81,4393,22,531,55,71.27,97.52,20.2,0.0,0
2025-03-09,S4,1470,56,5099,26,504,58,72.24,98.1,23.2,0.0,0
2025-03-09,S4,1277,31,4431,37,413,56,71.91,98.04,23.4,0.0,0
2025-03-09,S4,852,63,2822,13,389,51,71.57,97.38,23.2,0.0,0
2025-03-10,S4,1383,75,4871,35,418,55,72.27,97.16,22.7,0.0,0
2025-03-10,S4,1380,60,4858,30,304,55,71.19,97.57,23.9,0.0,0
2025-03-10,S4,1506,29,5010,24,258,56,71.76,97.67,22.6,0.0,0
2025-03-10,S4,1357,16,4667,24,250,56,72.33,98.05,24.5,0.0,0
2025-03-10,S4,1354,86,4841,35,473,54,71.77,98.14,24.1,0.0,0
2025-03-10,S4,1457,62,4846,19,380,55,71.54,97.1,23.5,0.0,0
2025-03-11,S4,1424,40,4921,27,436,55,71.98,97.36,24.2,0.0,0
2025-03-11,S4,1393,60,4731,28,558,59,71.4,97.59,25.1,0.0,0
2025-03-11,S4,1408,63,4819,39,439,58,71.7,97.26,23.7,0.0,0
2025-03-11,S4,1492,35,5190,39,413,57,71.96,98.52,24.2,0.0,0
2025-03-11,S4,1358,48,4391,35,548,58,72.09,98.17,21.7,0.0,0
2025-03-11,S4,1447,86,5062,32,416,58,71.6,97.45,23.1,0.0,0
2025-03-12,S4,1397,41,4715,28,573,55,71.83,97.64,25.0,0.0,0
2025-03-12,S4,1101,43,3754,12,516,53,71.34,97.62,21.5,0.0,0
2025-03-12,S4,1416,37,4604,31,454,53,71.34,97.51,22.3,0.0,0
2025-03-12,S4,1350,42,4669,29,441,57,72.2,98.03,24.2,0.0,0
2025-03-12,S4,1440,49,5093,36,502,54,72.02,98.2,23.5,0.0,0
2025-03-12,S4,1263,80,4450,20,494,58,71.54,97.58,23.3,0.0,0
2025-03-13,S4,0,0,0,0,0,0,0.0,0.0,23.5,0.0,1
2025-03-13,S4,1458,70,5030,44,476,56,71.76,97.51,23.7,0.0,0
2025-03-13,S4,1393,17,4507,22,396,57,71.93,97.46,23.3,0.0,0
2025-03-13,S4,1333,77,4653,28,420,56,71.93,98.44,22.4,0.0,0
2025-03-13,S4,1569,84,5759,28,681,60,72.21,98.37,22.0,0.0,0
2025-03-13,S4,1382,49,4735,28,424,55,71.34,97.45,23.5,0.0,0
2025-03-14,S4,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-14,S4,1349,60,4338,27,345,54,71.39,97.77,22.1,0.0,0
2025-03-14,S4,1352,78,4632,35,450,57,71.57,97.63,22.0,0.0,0
2025-03-14,S4,1360,255,6490,29,668,60,71.73,98.34,22.3,0.0,0
2025-03-14,S4,1353,60,4680,35,258,56,71.93,97.72,24.3,0.0,0
2025-03-15,S4,1201,38,3953,25,616,53,71.47,97.52,23.2,0.0,0
2025-03-15,S4,1148,32,3594,18,474,51,71.24,97.68,23.5,0.0,0
2025-03-15,S4,1300,105,4711,33,466,52,71.97,97.63,23.6,0.0,0
2025-03-15,S4,1205,42,4085,28,614,54,72.37,98.46,22.2,0.0,0
2025-03-15,S4,1462,57,5205,40,525,58,71.91,98.41,24.6,4.2,0
2025-03-15,S4,1249,77,4489,33,356,52,71.62,97.43,24.6,0.0,0
2025-03-16,S4,1002,60,3614,23,383,54,71.73,97.59,22.6,0.0,0
2025-03-16,S4,1092,43,3726,16,336,56,71.6,97.48,23.6,0.0,0
2025-03-16,S4,1264,71,4412,25,333,56,71.96,97.5,23.2,0.0,0
2025-03-16,S4,1107,53,3828,17,444,54,71.71,98.09,22.8,0.0,0
2025-03-16,S4,1192,76,4360,27,517,55,72.03,98.46,22.0,0.0,0
2025-03-16,S4,1161,44,3913,25,446,55,71.3,97.42,24.3,0.0,0
2025-03-17,S4,1402,57,4886,19,430,55,71.89,97.39,25.3,0.0,0
2025-03-17,S4,1346,58,4743,36,419,54,70.85,97.41,23.6,0.0,0
2025-03-17,S4,1309,53,4326,24,406,55,71.43,97.34,23.2,0.0,0
2025-03-17,S4,1335,64,4617,38,511,57,71.56,98.44,24.2,0.0,0
2025-03-17,S4,1406,53,4622,30,471,56,71.97,98.21,24.9,0.0,0
2025-03-17,S4,1369,59,4423,20,289,56,71.69,97.52,21.7,0.0,0
2025-03-18,S4,1198,42,3999,34,421,56,71.88,97.06,23.1,0.0,0
2025-03-18,S4,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-03-18,S4,1274,23,4335,21,522,55,71.45,97.66,24.0,0.0,0
2025-03-18,S4,1334,34,4619,37,369,55,71.93,98.19,25.0,0.0,0
2025-03-18,S4,1557,30,5593,25,534,56,71.86,98.52,25.1,0.0,0
2025-03-18,S4,1362,20,4852,22,488,57,72.02,97.67,24.1,0.0,0
2025-03-19,S4,1369,60,4815,39,370,58,71.7,97.47,22.6,0.0,0
2025-03-19,S4,1227,54,4161,19,495,54,71.79,97.5,23.6,0.0,0
2025-03-19,S4,1393,61,4720,30,294,58,71.29,97.66,24.3,0.0,0
2025-03-19,S4,1408,66,5115,31,361,57,72.22,98.43,25.5,0.0,0
2025-03-19,S4,1539,62,5150,34,614,59,72.15,98.42,24.3,0.0,0
2025-03-19,S4,1427,92,5291,32,278,57,72.13,97.42,23.5,0.0,0
2025-03-20,S4,1455,45,5068,38,427,55,72.37,97.34,25.1,1.4,0
2025-03-20,S4,1258,36,4266,24,587,54,71.56,97.69,24.7,0.0,0
2025-03-20,S4,1498,156,6053,34,633,58,71.77,97.54,24.8,0.0,0
2025-03-20,S4,1357,60,4602,24,575,58,72.12,98.44,26.2,0.0,0
2025-03-20,S4,1439,38,5157,33,451,60,72.97,98.67,25.7,0.0,0
2025-03-20,S4,1700,33,5729,35,561,60,71.86,97.69,23.9,0.0,0
2025-03-21,S4,1267,39,4405,17,363,56,72.38,97.58,23.6,0.0,0
2025-03-21,S4,1463,66,4973,42,332,56,71.59,97.89,26.3,0.0,0
2025-03-21,S4,1402,71,5068,28,477,56,71.39,97.35,25.3,0.0,0
